id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
20341,KLHV,small_airport,William T. Piper Memorial Airport,41.13560104,-77.42230225,556.0,,US,US-PA,Lock Haven,no,KLHV,LHV,KLHV,LHV,http://www.piperairport.com/default.htm,https://en.wikipedia.org/wiki/William_T._Piper_Memorial_Airport,
20342,KLHW,small_airport,MidCoast Regional Airport at Wright Army Airfield,31.891237,-81.561003,45.0,,US,US-GA,Hinesville,no,KLHW,LIY,KLHW,LHW,,https://en.wikipedia.org/wiki/Wright_Army_Airfield,Fort Stewart
20343,KLHX,small_airport,La Junta Municipal Airport,38.049702,-103.509003,4229.0,,US,US-CO,La Junta,no,,,KLHX,LHX,,https://en.wikipedia.org/wiki/La_Junta_Municipal_Airport,
20344,KLHZ,small_airport,Triangle North Executive Airport,36.0233,-78.330299,369.0,,US,US-NC,Louisburg,no,KLHZ,LFN,KLHZ,LHZ,http://www.franklincountync.us/services/airport,https://en.wikipedia.org/wiki/Triangle_North_Executive_Airport,"2N9, Franklin County Airport"
20345,KLIC,small_airport,Limon Municipal Airport,39.2747993469,-103.666000366,5374.0,,US,US-CO,Limon,no,KLIC,LIC,KLIC,LIC,,,
3645,KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262.0,,US,US-AR,Little Rock,yes,KLIT,LIT,KLIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport,
20346,KLIU,small_airport,Littlefield Municipal Airport,33.923901,-102.387001,3616.0,,US,US-TX,Littlefield,no,,,KLIU,LIU,,https://en.wikipedia.org/wiki/Littlefield_Municipal_Airport,Q00
20347,KLJF,small_airport,Litchfield Municipal Airport,45.097099,-94.507301,1140.0,,US,US-MN,Litchfield,no,,,KLJF,LJF,,https://en.wikipedia.org/wiki/Litchfield_Municipal_Airport_(Minnesota),
20348,KLKP,small_airport,Lake Placid Airport,44.2644996643,-73.96189880370001,1747.0,,US,US-NY,Lake Placid,no,KLKP,LKP,KLKP,LKP,,https://en.wikipedia.org/wiki/Lake_Placid_Airport,
20349,KLKR,small_airport,Lancaster County-Mc Whirter Field,34.7229,-80.854599,486.0,,US,US-SC,Lancaster,no,,,KLKR,LKR,,https://en.wikipedia.org/wiki/Lancaster_County_Airport,
20350,KLKU,small_airport,Louisa County Airport / Freeman Field,38.0098,-77.9701,493.0,,US,US-VA,Louisa,no,KLKU,LOW,KLKU,LKU,http://www.yeslouisa.com/business-in-louisa/transportation-infrastructure/,https://en.wikipedia.org/wiki/Louisa_County_Airport,
20351,KLKV,small_airport,Lake County Airport,42.1610984802,-120.399002075,4733.0,,US,US-OR,Lakeview,no,KLKV,LKV,KLKV,LKV,http://www.lakecountyor.org/government/airport/index.php,https://en.wikipedia.org/wiki/Lake_County_Airport_(Oregon),
20352,KLLJ,small_airport,Challis Airport,44.522999,-114.218002,5072.0,,US,US-ID,Challis,no,KLLJ,CHL,KLLJ,LLJ,http://itd.idaho.gov/aero/Facility%20Directory/launchAirportData.asp?value=LLJ,https://en.wikipedia.org/wiki/Challis_Airport,U15
20353,KLLN,small_airport,Levelland Municipal Airport,33.5525016784668,-102.37200164794922,3514.0,,US,US-TX,Levelland,no,,,KLLN,LLN,,,
20354,KLLQ,medium_airport,Monticello Municipal Ellis Field,33.638599,-91.750999,270.0,,US,US-AR,Monticello,no,,,KLLQ,LLQ,,https://en.wikipedia.org/wiki/Monticello_Municipal_Airport_(Arkansas),M76
20692,KLLR,small_airport,Little River Airport,39.262001037597656,-123.75399780273438,572.0,,US,US-CA,Little River,no,,,KLLR,LLR,,https://en.wikipedia.org/wiki/Little_River_Airport,Formerly O48
20355,KLLU,small_airport,Lamar Municipal Airport,37.487246,-94.313298,1009.0,,US,US-MO,Lamar,no,,,KLLU,LLU,,https://en.wikipedia.org/wiki/Lamar_Municipal_Airport_(Missouri),
21632,KLMO,small_airport,Vance Brand Airport,40.1637,-105.163002,5055.0,,US,US-CO,Longmont,no,,,KLMO,LMO,,https://en.wikipedia.org/wiki/Vance_Brand_Airport,"AMR, 2V2"
20356,KLMS,small_airport,Louisville Winston County Airport,33.1461982727,-89.0625,575.0,,US,US-MS,Louisville,no,KLMS,LMS,KLMS,LMS,,,
3646,KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095.0,,US,US-OR,Klamath Falls,no,KLMT,LMT,KLMT,LMT,,https://en.wikipedia.org/wiki/Klamath_Falls_Airport,Klamath Falls Airport
20357,KLNA,small_airport,Palm Beach County Park Airport,26.59300041,-80.08509827,14.0,,US,US-FL,West Palm Beach,no,KLNA,LNA,KLNA,LNA,,https://en.wikipedia.org/wiki/Palm_Beach_County_Park_Airport,
20358,KLNC,small_airport,Lancaster Airport,32.577564,-96.717494,501.0,,US,US-TX,Lancaster,no,,,KLNC,LNC,,https://en.wikipedia.org/wiki/Lancaster_Regional_Airport,
20359,KLND,medium_airport,Hunt Field,42.815201,-108.730003,5586.0,,US,US-WY,Lander,no,KLND,LND,KLND,LND,,https://en.wikipedia.org/wiki/Hunt_Field,
3647,KLNK,medium_airport,Lincoln Airport,40.85100173950195,-96.75920104980467,1219.0,,US,US-NE,Lincoln,yes,KLNK,LNK,KLNK,LNK,http://www.lincolnairport.com/,https://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29,"Lincoln Army Air Field, Lincoln Air Force Base, 155th Air Refueling Wing"
20360,KLNL,small_airport,Kings Land O' Lakes Airport,46.153999,-89.212097,1704.0,,US,US-WI,Land O' Lakes,no,,,KLNL,LNL,,https://en.wikipedia.org/wiki/Kings_Land_o%27_Lakes_Airport,
20361,KLNN,small_airport,Lake County Executive Airport,41.683998,-81.389702,626.0,,US,US-OH,Willoughby,no,KLNN,LNN,KLNN,LNN,,https://en.wikipedia.org/wiki/Willoughby_Lost_Nation_Municipal_Airport,Willoughby Lost Nation Municipal
20362,KLNP,small_airport,Lonesome Pine Airport,36.9874992371,-82.5299987793,2684.0,,US,US-VA,Wise,no,KLNP,LNP,KLNP,LNP,,https://en.wikipedia.org/wiki/Lonesome_Pine_Airport,
20363,KLNR,small_airport,Tri-County Regional Airport,43.2099,-90.181332,717.0,,US,US-WI,Spring Green,no,KLNR,LNR,KLNR,LNR,,https://en.wikipedia.org/wiki/Tri-County_Regional_Airport,Lone Rock
3648,KLNS,medium_airport,Lancaster Airport,40.121700286865234,-76.29609680175781,403.0,,US,US-PA,Lancaster,yes,KLNS,LNS,KLNS,LNS,,https://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania),
20364,KLOL,medium_airport,Derby Field,40.0663986206,-118.565002441,3904.0,,US,US-NV,Lovelock,no,KLOL,LOL,KLOL,LOL,http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html,https://en.wikipedia.org/wiki/Derby_Field,
20365,KLOM,small_airport,Wings Field,40.1375007629,-75.2650985718,302.0,,US,US-PA,Philadelphia,no,KLOM,BBX,KLOM,LOM,,https://en.wikipedia.org/wiki/Wings_Field,
20366,KLOT,small_airport,Lewis University Airport,41.6072998,-88.09619904,679.0,,US,US-IL,Chicago/Romeoville,no,KLOT,LOT,KLOT,LOT,http://www.flylot.com/,https://en.wikipedia.org/wiki/Lewis_University_Airport,"Lewis Lockport Airport,"
3649,KLOU,medium_airport,Bowman Field,38.2280006409,-85.6636962891,546.0,,US,US-KY,Louisville,no,KLOU,LOU,KLOU,LOU,http://www.flylouisville.com/bowman-field/fast-facts/,https://en.wikipedia.org/wiki/Bowman_Field_(airport),
3650,KLOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001,1212.0,,US,US-KY,London,no,KLOZ,LOZ,KLOZ,LOZ,http://www.london-corbinairport.com/,https://en.wikipedia.org/wiki/London-Corbin_Airport,
20367,KLPC,small_airport,Lompoc Airport,34.665599823,-120.468002319,88.0,,US,US-CA,Lompoc,no,KLPC,LPC,KLPC,LPC,http://www.cityoflompoc.com/transit/airport/,https://en.wikipedia.org/wiki/Lompoc_Airport,
20368,KLPR,small_airport,Lorain County Regional Airport,41.344299,-82.177597,793.0,,US,US-OH,Lorain/Elyria,no,,,KLPR,LPR,,https://en.wikipedia.org/wiki/Lorain_County_Regional_Airport,
20369,KLQK,small_airport,Pickens County Airport,34.8100013733,-82.70290374759999,1013.0,,US,US-SC,Pickens,no,KLQK,LQK,KLQK,LQK,http://www.co.pickens.sc.us/Pickens%20County%20Airport/default.aspx,https://en.wikipedia.org/wiki/Pickens_County_Airport_(South_Carolina),
20370,KLQR,small_airport,Larned Pawnee County Airport,38.20859909,-99.08599854,2012.0,,US,US-KS,Larned,no,,,KLQR,LQR,,,
3651,KLRD,medium_airport,Laredo International Airport,27.543800354003903,-99.46160125732422,508.0,,US,US-TX,Laredo,yes,KLRD,LRD,KLRD,LRD,,https://en.wikipedia.org/wiki/Laredo_International_Airport,
3652,KLRF,medium_airport,Little Rock Air Force Base,34.916900634799994,-92.14969635010002,311.0,,US,US-AR,Jacksonville,no,KLRF,LRF,KLRF,LRF,http://www.littlerock.af.mil/,https://en.wikipedia.org/wiki/Little_Rock_Air_Force_Base,
20371,KLRG,small_airport,Lincoln Regional Airport,45.362202,-68.534698,208.0,,US,US-ME,Lincoln,no,,,KLRG,LRG,,https://en.wikipedia.org/wiki/Lincoln_Regional_Airport_(Maine),
20372,KLRJ,small_airport,Le Mars Municipal Airport,42.77799988,-96.1937027,1197.0,,US,US-IA,Le Mars,no,KLRJ,LRJ,KLRJ,LRJ,http://www.lemarsiowa.com/citygov/airport.htm,https://en.wikipedia.org/wiki/Le_Mars_Municipal_Airport,http://www.lemarsiowa.com/citygov/airport.htm
20373,KLRO,small_airport,Mount Pleasant Regional Airport Faison Field,32.8978,-79.782898,12.0,,US,US-SC,Mount Pleasant,no,,,KLRO,LRO,,https://en.wikipedia.org/wiki/Mount_Pleasant_Regional_Airport_(South_Carolina),
3653,KLRU,medium_airport,Las Cruces International Airport,32.289398,-106.921997,4456.0,,US,US-NM,Las Cruces,yes,KLRU,LRU,KLRU,LRU,,https://en.wikipedia.org/wiki/Las_Cruces_International_Airport,
20374,KLRY,small_airport,Lawrence Smith Memorial Airport,38.609863,-94.343548,915.0,,US,US-MO,Harrisonville,no,,,KLRY,LRY,,https://en.wikipedia.org/wiki/Lawrence_Smith_Memorial_Airport,
20375,KLSB,small_airport,Lordsburg Municipal Airport,32.3334999084,-108.692001343,4289.0,,US,US-NM,Lordsburg,no,KLSB,LSB,KLSB,LSB,,,
3654,KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,655.0,,US,US-WI,La Crosse,yes,KLSE,LSE,KLSE,LSE,http://www.lseairport.com/,https://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport,"airport, regional"
3655,KLSF,medium_airport,Lawson Army Air Field,32.332546,-84.988003,232.0,,US,US-GA,Fort Benning,no,KLSF,LSF,KLSF,LSF,,https://en.wikipedia.org/wiki/Lawson_Army_Airfield,Columbus
20376,KLSK,small_airport,Lusk Municipal Airport,42.7537994385,-104.404998779,4964.0,,US,US-WY,Lusk,no,KLSK,LSK,KLSK,LSK,http://www.townoflusk.org/index.asp?SEC=8DC74273-DA87-42DE-9B52-6431163B38FE&Type=B_BASIC,,
20377,KLSN,small_airport,Los Banos Municipal Airport,37.06290054,-120.8690033,121.0,,US,US-CA,Los Banos,no,KLSN,LSN,KLSN,LSN,,https://en.wikipedia.org/wiki/Los_Banos_Municipal_Airport,
3656,KLSV,medium_airport,Nellis Air Force Base,36.2361984253,-115.033996582,1870.0,,US,US-NV,Las Vegas,no,KLSV,LSV,KLSV,LSV,http://www.nellis.af.mil/,https://en.wikipedia.org/wiki/Nellis_Air_Force_Base,"McCarran Field, Las Vegas AAF, Las Vegas AFB"
3657,KLTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,1382.0,,US,US-OK,Altus,no,KLTS,LTS,KLTS,LTS,http://www.altus.af.mil/,https://en.wikipedia.org/wiki/Altus_Air_Force_Base,
20378,KLTY,small_airport,Liberty County Airport,48.510702,-110.990997,3160.0,,US,US-MT,Chester,no,,,KLTY,LTY,,https://en.wikipedia.org/wiki/Liberty_County_Airport_(Montana),4U3
20379,KLUD,small_airport,Decatur Municipal Airport,33.254601,-97.580597,1047.0,,US,US-TX,Decatur,no,,,KLUD,LUD,,https://en.wikipedia.org/wiki/Decatur_Municipal_Airport,8F7
3658,KLUF,medium_airport,Luke Air Force Base,33.535,-112.383003,1085.0,,US,US-AZ,Glendale,no,KLUF,LUF,KLUF,LUF,http://www.luke.af.mil/,https://en.wikipedia.org/wiki/Luke_Air_Force_Base,
20380,KLUG,small_airport,Ellington Airport,35.507,-86.803902,717.0,,US,US-TN,Lewisburg,no,,,KLUG,LUG,,https://en.wikipedia.org/wiki/Ellington_Airport_(Tennessee),
3659,KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,483.0,,US,US-OH,Cincinnati,yes,KLUK,LUK,KLUK,LUK,,https://en.wikipedia.org/wiki/Cincinnati_Municipal_Airport,
20381,KLUL,small_airport,Hesler Noble Field,31.6725997925,-89.172203064,238.0,,US,US-MS,Laurel,no,KLUL,LUL,KLUL,LUL,,https://en.wikipedia.org/wiki/Hesler-Noble_Field,
20382,KLUM,small_airport,Menomonie Municipal Score Field,44.8923,-91.867897,895.0,,US,US-WI,Menomonie,no,,,KLUM,LUM,,https://en.wikipedia.org/wiki/Menomonie_Municipal_Airport,
18649,KLUX,small_airport,Laurens County Airport,34.507099,-81.947197,697.0,,US,US-SC,Laurens,no,,,KLUX,LUX,,https://en.wikipedia.org/wiki/Laurens_County_Airport,Formerly 34A
20383,KLVJ,small_airport,Pearland Regional Airport,29.521299,-95.242104,44.0,,US,US-TX,Houston,no,,,KLVJ,LVJ,,https://en.wikipedia.org/wiki/Pearland_Regional_Airport,
20384,KLVK,small_airport,Livermore Municipal Airport,37.6934013367,-121.819999695,400.0,,US,US-CA,Livermore,no,KLVK,LVK,KLVK,LVK,http://www.cityoflivermore.net/citygov/pw/public_works_divisions/airport/default.asp,https://en.wikipedia.org/wiki/Livermore_Municipal_Airport,
20385,KLVL,small_airport,Brunswick Municipal Airport,36.774229,-77.793846,329.0,,US,US-VA,Lawrenceville,no,KLVL,LVL,KLVL,LVL,,,
20386,KLVM,medium_airport,Mission Field,45.6994018555,-110.447998047,4660.0,,US,US-MT,Livingston,no,KLVM,LVM,KLVM,LVM,http://www.parkcounty.org/site/Air_M_1.html#mf,https://en.wikipedia.org/wiki/Mission_Field,
20387,KLVN,small_airport,Airlake Airport,44.627899,-93.228104,960.0,,US,US-MN,Minneapolis,no,,,KLVN,LVN,,https://en.wikipedia.org/wiki/Airlake_Airport,
20388,KLVS,medium_airport,Las Vegas Municipal Airport,35.654202,-105.141998,6877.0,,US,US-NM,Las Vegas,no,KLVS,LVS,KLVS,LVS,http://www.lasvegasnm.gov/business/municipal_airport/index.php,https://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport,
20389,KLWA,small_airport,South Haven Area Regional Airport,42.3512,-86.255699,666.0,,US,US-MI,South Haven,no,,,KLWA,LWA,,https://en.wikipedia.org/wiki/South_Haven_Area_Regional_Airport,
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.857914,-80.400438,2302.0,,US,US-WV,Lewisburg,yes,KLWB,LWB,KLWB,LWB,,https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport,
20391,KLWC,small_airport,Lawrence Municipal Airport,39.01119995,-95.21659851,833.0,,US,US-KS,Lawrence,no,KLWC,LWC,KLWC,LWC,http://www.lawrenceks.org/airport,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Kansas),
20392,KLWL,small_airport,Wells Municipal Airport/Harriet Field,41.117099762,-114.92199707,5772.0,,US,US-NV,Wells,no,KLWL,LWL,KLWL,LWL,http://www.cityofwellsnv.com/airport.shtml,https://en.wikipedia.org/wiki/Wells_Municipal_Airport_(Nevada),
3660,KLWM,medium_airport,Lawrence Municipal Airport,42.717201232899995,-71.1233978271,148.0,,US,US-MA,Lawrence,no,KLWM,LWM,KLWM,LWM,http://www.lawrencemunicipalairport.com/,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Massachusetts),
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,1442.0,,US,US-ID,Lewiston,yes,KLWS,LWS,KLWS,LWS,,https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport,
3661,KLWT,medium_airport,Lewistown Municipal Airport,47.048429,-109.466143,4170.0,,US,US-MT,Lewistown,no,KLWT,LWT,KLWT,LWT,,https://en.wikipedia.org/wiki/Lewistown_Municipal_Airport,
20394,KLWV,small_airport,Lawrenceville Vincennes International Airport,38.7643013,-87.6054992676,430.0,,US,US-IL,Lawrenceville,no,KLWV,LWV,KLWV,LWV,http://www.midamericanaircenter.com/,https://en.wikipedia.org/wiki/Lawrenceville%E2%80%93Vincennes_International_Airport,George AAF
20395,KLXL,small_airport,Little Falls-Morrison County-Lindbergh field,45.949699,-94.347397,1123.0,,US,US-MN,Little Falls,no,,,KLXL,LXL,,https://en.wikipedia.org/wiki/Little_Falls/Morrison_County_Airport,
20396,KLXN,small_airport,Jim Kelly Field,40.791,-99.777298,2413.0,,US,US-NE,Lexington,no,KLXN,LXN,KLXN,LXN,http://www.cityoflex.com/index.aspx?page=46,https://en.wikipedia.org/wiki/Jim_Kelly_Field,Lexington Municipal Airport
20397,KLXT,small_airport,Lee's Summit Municipal Airport,38.959702,-94.371399,1004.0,,US,US-MO,Lee's Summit,no,,,KLXT,LXT,,https://en.wikipedia.org/wiki/Lee%27s_Summit_Municipal_Airport,
20398,KLXV,small_airport,Lake County Airport,39.220298767100005,-106.317001343,9927.0,,US,US-CO,Leadville,no,KLXV,LXV,KLXV,LXV,http://www.lxvairport.com/home.html,https://en.wikipedia.org/wiki/Lake_County_Airport_(Colorado),
20399,KLXY,small_airport,Mexia Limestone County Airport,31.639799118041992,-96.51470184326172,544.0,,US,US-TX,Mexia,no,,,KLXY,LXY,,,
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938.0,,US,US-VA,Lynchburg,yes,KLYH,LYH,KLYH,LYH,,https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport,
20400,KLYO,small_airport,Lyons-Rice County Municipal Airport,38.339481,-98.228702,1691.0,,US,US-KS,Lyons,no,KLYO,LYO,KLYO,LYO,http://www.lyonsks.org/index.aspx?nid=915,,
21734,KLYV,small_airport,Quentin Aanenson Airfield - Luverne Municipal Airport,43.616217,-96.217946,1431.0,,US,US-MN,Luverne,no,,,KLYV,LYV,http://www.cityofluverne.org/index.asp?SEC=C7633C8F-06BD-41B2-80B3-0711AB8CFAC1&Type=B_BASIC,https://en.wikipedia.org/wiki/Luverne_Municipal_Airport,D19
12281,KLZD,small_airport,Danielson Airport,41.819698333740234,-71.9010009765625,238.0,,US,US-CT,Danielson,no,,,KLZD,LZD,,https://en.wikipedia.org/wiki/Danielson_Airport,Formerly 5B3
20401,KLZU,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061.0,,US,US-GA,Lawrenceville,no,KLZU,LZU,KLZU,LZU,http://www.lzuairport.com/,https://en.wikipedia.org/wiki/Gwinnett_County_Airport,
20402,KLZZ,small_airport,Lampasas Airport,31.106199,-98.1959,1215.0,,US,US-TX,Lampasas,no,,,KLZZ,LZZ,,,T28
20468,KMAC,small_airport,Macon Downtown Airport,32.82210159,-83.56199646,437.0,,US,US-GA,Macon,no,KMAC,MAC,KMAC,MAC,,https://en.wikipedia.org/wiki/Macon_Downtown_Airport,
20469,KMAE,small_airport,Madera Municipal Airport,36.9886016846,-120.111999512,255.0,,US,US-CA,Madera,no,KMAE,MAE,KMAE,MAE,,https://en.wikipedia.org/wiki/Madera_Municipal_Airport,
3663,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871.0,,US,US-TX,Midland,yes,KMAF,MAF,KMAF,MAF,,https://en.wikipedia.org/wiki/Midland_International_Airport,
20470,KMAI,small_airport,Marianna Municipal Airport,30.837799,-85.1819,110.0,,US,US-FL,Marianna,no,,,KMAI,MAI,,https://en.wikipedia.org/wiki/Marianna_Municipal_Airport,
20471,KMAL,small_airport,Malone Dufort Airport,44.853699,-74.328903,790.0,,US,US-NY,Malone,no,,,KMAL,MAL,,https://en.wikipedia.org/wiki/Malone-Dufort_Airport,
20472,KMAO,small_airport,Marion County Airport,34.181198,-79.334702,92.0,,US,US-SC,Mullins,no,,,KMAO,MAO,,https://en.wikipedia.org/wiki/Marion_County_Airport_(South_Carolina),
20473,KMAW,small_airport,Malden Regional Airport,36.6006012,-89.99220276,294.0,,US,US-MO,Malden,no,KMAW,MAW,KMAW,MAW,http://www.maldenmo.com/airport_intro.html,https://en.wikipedia.org/wiki/Malden_Regional_Airport,Malden Airbase
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716.0,,US,US-SD,Mobridge,no,KMBG,MBG,KMBG,MBG,,https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport,
20475,KMBL,small_airport,Manistee County Blacker Airport,44.272707,-86.246495,621.0,,US,US-MI,Manistee,yes,KMBL,MBL,KMBL,MBL,,https://en.wikipedia.org/wiki/Manistee_County-Blacker_Airport,
20476,KMBO,small_airport,Bruce Campbell Field,32.438702,-90.103104,326.0,,US,US-MS,Madison,no,KMBO,DXE,KMBO,MBO,http://www.madisonthecity.com/airport,https://en.wikipedia.org/wiki/Bruce_Campbell_Field,Augustine Auxiliary Field
3664,KMBS,medium_airport,MBS International Airport,43.531913,-84.082275,668.0,,US,US-MI,Freeland,yes,KMBS,MBS,KMBS,MBS,http://www.mbsairport.org/,https://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City, Saginaw"
20477,KMBT,small_airport,City of Murfreesboro Airport,35.877499,-86.377502,614.0,,US,US-TN,Murfreesboro,no,,,KMBT,MBT,,https://en.wikipedia.org/wiki/Murfreesboro_Municipal_Airport,Murfreesboro Municipal Airport
20478,KMBY,small_airport,Omar N Bradley Airport,39.464393,-92.428365,867.0,,US,US-MO,Moberly,no,KMBY,MBY,KMBY,MBY,http://www.moberlymo.org/Government/airport.html,,
3665,KMCB,medium_airport,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,413.0,,US,US-MS,McComb,no,KMCB,MCB,KMCB,MCB,,https://en.wikipedia.org/wiki/McComb%E2%80%93Pike_County_Airport,
3666,KMCC,medium_airport,McClellan Airfield,38.667599,-121.401001,77.0,,US,US-CA,Sacramento,no,KMCC,MCC,KMCC,MCC,,https://en.wikipedia.org/wiki/McClellan_Airfield,McClellan AFB
20479,KMCD,small_airport,Mackinac Island Airport,45.86489868,-84.63729858,739.0,,US,US-MI,Mackinac Island,no,KMCD,MCD,KMCD,MCD,,https://en.wikipedia.org/wiki/Mackinac_Island_Airport,Y84
20480,KMCE,medium_airport,Merced Regional Macready Field,37.284698,-120.514,155.0,,US,US-CA,Merced,yes,KMCE,MCE,KMCE,MCE,,https://en.wikipedia.org/wiki/Merced_Regional_Airport,
3667,KMCF,medium_airport,MacDill Air Force Base,27.8493,-82.521202,14.0,,US,US-FL,Tampa,no,KMCF,MCF,KMCF,MCF,http://www.macdill.af.mil/,https://en.wikipedia.org/wiki/MacDill_Air_Force_Base,"Southeast Air Base - Tampa, MacDill Field"
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026.0,,US,US-MO,Kansas City,yes,KMCI,MCI,KMCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,
20481,KMCK,medium_airport,McCook Ben Nelson Regional Airport,40.207787,-100.592794,2583.0,,US,US-NE,McCook,yes,KMCK,MCK,KMCK,MCK,,https://en.wikipedia.org/wiki/McCook_Regional_Airport,
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,354.0,,US,US-GA,Macon,yes,KMCN,MCN,KMCN,MCN,,https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport,
3670,KMCO,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,96.0,,US,US-FL,Orlando,yes,KMCO,MCO,KMCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center"
